LluviaDiariaSantaFe,LluviaDiariaBuenosAires,LluviaDiariaCordoba,CotizacionDolar,PrecioPromedioDiarioSojaUSD,SuperficieSembradaSojaSantaFe,SuperficieSembradaSojaBuenosAires,SuperficieSembradaSojaCordoba,SuperficieCosechadaSojaSantaFe,SuperficieCosechadaSojaBuenosAires,SuperficieCosechadaSojaCordoba,ProduccionSojaSantaFe,ProduccionSojaBuenosAires,ProduccionSojaCordoba,RendimientoSojaSantaFe,RendimientoSojaBuenosAires,RendimientoSojaCordoba,PromedioIncendiosMensualesSantaFe,PromedioIncendiosMensualesBuenosAires,PromedioIncendioMensualesCordoba,VariacionSojaDiaAnterior,VariacionSojaTresDia,VariacionSojaSieteDias,LluviaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaTreintaDiasSantaFe,LluviaDiariaAcumuladaTreintaDiasBuenosAires,LluviaDiariaAcumuladaTreintaDiasCordoba,LluviaDiariaAcumuladaCuarentaCincoDiasSantaFe,LluviaDiariaAcumuladaCuarentaCincoDiasBuenosAires,LluviaDiariaAcumuladaCuarentaCincoDiasCordoba,LluviaDiariaAcumuladaSesentaDiasSantaFe,LluviaDiariaAcumuladaSesentaDiasBuenosAires,LluviaDiariaAcumuladaSesentaDiasCordoba,PrecioPromedioTreintaDiasSoja,PrecioPromedioSesentaDiasSoja,PrecioPromedioNoventaDiasSoja,PrecioRealDiaSiguiente,
0,0,0,2.85,171.4035,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0044,0.0063,0.0196,1.1,0.9,0,1.1,0.9,0,46.8,10.4,0,151.3,36.4,0,180,55.7,0,168.0075,168.1573,169.2759,178.9824,7.5789
0,0,0,2.85,176.035,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.027,0.0279,0.0379,0.6,0,0,0.6,0,0,2.7,10.4,0,147.8,32.4,0,180,55.7,0,167.9628,168.2346,169.6618,172.0701,3.9649
0,0,0,2.85,175.614,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0023,0.0139,0.0266,0,0,0,0,0,0,2.7,10.4,0,58.2,32.4,0,180,55.4,0,168.2302,168.416,169.8908,175.9298,0.3158
0,0,0,2.84,176.0211,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0023,0.0095,0.0214,1.6,0,0,1.6,0,0,4.3,10.4,0,48.4,23.4,0,161.4,41.9,0,168.8756,168.634,169.9998,178.4965,2.4754
0,0,0,2.84,177.6408,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0092,0.0099,0.0276,1.6,0,0,1.6,0,0,4.3,10.4,0,48.4,23.4,0,155.3,39.4,0,169.2328,168.6081,170.1249,175.614,2.0268
0,0,0,2.85,178.9824,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0075,0.0144,0.0277,1.6,0,0,1.6,0,0,4.3,10.4,0,48.4,23.4,0,154.4,36.9,0,169.6332,168.9172,170.2255,174.0559,4.9265
0,0,0,2.85,172.0701,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0386,-0.0308,-0.019,1.6,0,0,1.6,0,0,4.3,10.4,0,48.4,23.4,0,152.9,36.9,0,170.2308,169.1569,170.3429,175.3496,3.2795
0.4,0,0,2.85,175.9298,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0224,-0.0017,0.003,1.6,0,0,1.6,0,0,4.3,10.4,0,48.4,23.4,0,152.9,36.9,0,170.5009,169.2246,170.3373,175.4385,0.4913
16.3,0,0,2.86,178.4965,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0145,0.0161,0.0139,3.4,0,0,3.4,0,0,7.1,10.4,0,51.8,23.4,0,156.3,36.7,0,171.3129,169.5299,170.4418,178.9436,0.4471
0,0,0,2.85,175.614,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0161,0.0006,-0.0044,19.7,0,0,19.7,0,0,23.4,10.4,0,68.1,23.4,0,172.6,36.7,0,171.672,169.7722,170.5346,180.2826,4.6686
0,0,0,2.86,174.0559,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0088,-0.0148,-0.0132,19.7,0,0,19.7,0,0,22.9,6.9,0,68.1,10.4,0,172.6,36.4,0,171.8598,170.0456,170.5773,181.6549,7.599
2.7,0,0,2.86,175.3496,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0074,-0.004,-0.0043,19.7,0,0,19.7,0,0,22.9,6.9,0,24,10.4,0,172.4,32.4,0,172.0179,170.1411,170.5944,180.9187,5.5691
0.3,0,0,2.85,175.4385,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0005,0.0024,-0.0019,22.4,0,0,22.4,0,0,25.6,6.9,0,26.7,10.4,0,171.8,32.4,0,172.261,170.2622,170.5376,184.4522,9.0137
0,0,0,2.84,178.9436,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0199,0.0228,0.0209,19.8,0,0,19.8,0,0,25.9,6.9,0,27.5,10.4,0,72.9,23.4,0,173.6013,170.5729,170.5072,187.4558,8.5122
0,0,0,2.83,180.2826,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0074,0.0209,0.0228,3.5,0,0,3.5,0,0,25.9,2.9,0,27.5,10.4,0,71.6,23.4,0,173.8684,170.8672,170.421,187.3498,7.0672
0,0,0,2.84,181.6549,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0076,0.0192,0.0269,3.5,0,0,3.5,0,0,25.9,0.9,0,27.5,10.4,0,71.6,23.4,0,174.1739,171.1709,170.3994,187.9505,6.2956
0.5,0,0,2.83,180.9187,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.004,0.0034,0.0202,3.5,0,0,3.5,0,0,25.9,0.9,0,27.5,10.4,0,71.6,23.4,0,174.9267,171.4205,170.4454,190.3169,9.3982
0.2,0,0,2.83,184.4522,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0195,0.0193,0.0357,1.3,0,0,1.3,0,0,26.4,0.9,0,28,10.4,0,72.1,23.4,0,175.602,171.6414,170.5651,175.4385,9.0137
0,0,0,2.83,187.4558,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0162,0.028,0.0438,0.9,0,0,0.9,0,0,25.7,0,0,27.8,10.4,0,72.5,23.4,0,176.8988,172.145,170.8433,175.4385,12.0173
0,0,0,2.83,187.3498,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0005,0.0166,0.0333,0.9,0,0,0.9,0,0,25.7,0,0,27.8,10.4,0,72.5,23.4,0,177.4267,172.6129,171.1801,178.3216,9.0282
0,0,0,2.83,187.9505,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0032,0.0082,0.027,0.9,0,0,0.9,0,0,25.7,0,0,27.3,6.9,0,72.5,10.4,0,178.1854,172.9723,171.4452,175.4385,12.512
0,0,0,2.84,190.3169,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0125,0.0145,0.0326,0.4,0,0,0.4,0,0,25.7,0,0,27.3,6.9,0,28.4,10.4,0,179.0127,173.329,171.7114,182.4561,7.8608
0.3,0,0,2.85,175.4385,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0781,-0.0694,-0.0554,13.5,13.3,0,13.5,13.3,0,39.2,13.3,0,40.8,20.2,0,41.9,23.7,0,179.9433,174.0235,172.0928,182.4561,7.0176
0,0,0,2.85,175.4385,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0,-0.0494,-0.0508,13.8,13.3,0,13.8,13.3,0,39.5,13.3,0,40.6,20.2,0,42.2,23.7,0,179.7181,174.2718,172.2343,189.4736,14.0351
0,0,0,2.86,178.3216,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0164,-0.0115,-0.0311,13.8,13.3,0,13.8,13.3,0,37.9,13.3,0,40.6,16.2,0,42.2,23.7,0,179.5143,174.4609,172.3192,184.8591,6.5375
0,0,0,2.85,175.4385,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0161,-0.0054,-0.0422,13.8,13.3,0,13.8,13.3,0,37.9,13.3,0,40.6,14.2,0,42.2,23.7,0,179.6238,174.555,172.3392,184.8943,9.4558
0.6,0,0.2,2.85,182.4561,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.04,0.0343,0.0054,13.8,13.3,0,13.8,13.3,0,37.9,13.3,0,40.6,14.2,0,42.2,23.7,0,179.5189,174.5761,172.5081,180.212,2.2441
0,0,0,2.85,182.4561,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0,0.0207,0.0093,0.9,0.4,0,0.9,0.4,0,38.1,13.7,0,40.1,13.7,0,42.8,24.1,0,180.2827,175.3855,172.7908,185.5477,3.0916
0,0,0,2.85,189.4736,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0384,0.0519,0.0527,0.6,0.4,0,0.6,0.4,0,35.1,13.7,0,40.1,13.7,0,42.8,24.1,0,180.3914,175.787,173.0361,189.1166,0.357
0,0,0,2.84,184.8591,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0243,0.0003,0.0277,0.6,0.4,0,0.6,0.4,0,35.1,13.7,0,40.1,13.7,0,42.2,24.1,0,180.8239,176.3061,173.3553,192.5088,7.6497
0,0,0,2.84,184.8943,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0001,-0.0037,0.0203,0.6,0.4,0,0.6,0.4,0,18.8,13.7,0,40.1,13.7,0,42.2,24.1,0,181.1269,176.5148,173.6182,195.0354,10.1411
0,0,0,2.83,180.212,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0253,-0.0332,-0.0128,0.6,0.4,0,0.6,0.4,0,18.8,13.7,0,40.1,13.7,0,41.7,20.6,0,181.5688,176.7143,173.9486,193.1205,12.9085
0,0,0,2.83,185.5477,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0296,0.0121,0.0148,0,0,0,0,0,0,15.8,13.7,0,40.1,13.7,0,41.7,20.6,0,182.5428,177.3262,174.1626,191.6666,6.1189
0,0,0,2.83,189.1166,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0192,0.0303,0.0262,0,0,0,0,0,0,15.3,13.7,0,40.1,13.7,0,41.7,20.6,0,182.693,177.8307,174.4575,180.851,8.2656
0,0,0,2.83,192.5088,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0179,0.0408,0.0393,0,0,0,0,0,0,15.3,13.7,0,40.1,13.7,0,41.2,20.6,0,182.9989,178.535,174.7817,186.3475,6.1613
0,0,15,2.82,195.0354,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0131,0.0316,0.0448,0,0,0,0,0,0,15.3,13.7,0,38.5,13.7,0,41.2,16.6,0,183.6448,178.8759,175.1951,184.7517,10.2837
2,0,1.5,2.82,193.1205,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0098,0.0046,0.0302,0,15,0,0,15,0,15.3,28.7,0,38.5,28.7,0,41.2,29.6,0,184.3474,179.2606,175.6339,186.2411,6.8794
0,0,0,2.82,191.6666,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0075,-0.0097,0.016,4.3,16.5,0,4.3,16.5,0,18.9,30.2,0,42.8,30.2,0,45,30.2,0,185.1258,180.4318,176.0468,188.1205,3.5461
0,0,0,2.82,180.851,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0564,-0.0642,-0.0461,4.3,16.5,0,4.3,16.5,0,18.7,30.2,0,42.4,30.2,0,44.4,30.2,0,185.4528,181.0077,176.3822,190,9.149
0,0,0,2.82,186.3475,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0303,-0.0116,-0.0176,4.3,16.5,0,4.3,16.5,0,18.7,30.2,0,39.4,30.2,0,44.4,30.2,0,185.2337,181.2746,176.5454,188.6925,2.345
0,0,0,2.82,184.7517,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0085,-0.0082,-0.0266,4.3,16.5,0,4.3,16.5,0,18.7,30.2,0,39.4,30.2,0,44.4,30.2,0,185.2843,181.3983,176.8074,191.8439,7.0922
0,0,0,2.82,186.2411,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.008,0.0122,-0.0155,4.3,1.5,0,4.3,1.5,0,18.7,30.2,0,23.1,30.2,0,44.4,30.2,0,185.1614,181.4782,177.0656,187.4113,1.1702
0,0,0,2.82,188.1205,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.01,0.0125,-0.0008,1.8,2,0,1.8,2,0,20.5,32.2,0,22.2,32.2,0,46.2,32.2,0,184.7087,182.067,177.2898,188.1205,0
0,0,0,2.82,190,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0099,0.0194,0.0144,1.8,2,0,1.8,2,0,8,19.2,0,21.9,32.2,0,46.2,32.2,0,184.8712,182.3617,177.5753,193.617,3.617
0,0,0,2.83,188.6925,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0068,0.003,0.0098,1.8,2,0,1.8,2,0,7,18.9,0,21.4,32.2,0,46.2,32.2,0,185.1043,182.7126,177.9554,189.078,0.3855
0,0,0,2.82,191.8439,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0167,0.0153,0.029,1.8,2,0,1.8,2,0,6.7,18.9,0,21.4,32.2,0,46.2,32.2,0,185.7068,182.855,178.3294,188.1205,3.7234
0,0,0,2.82,187.4113,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0231,-0.0145,-0.0031,1.8,2,0,1.8,2,0,6.7,18.9,0,21.4,32.2,0,44.6,32.2,0,186.4525,183.064,178.716,187.2791,0.1322
0,0,0,2.82,188.1205,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0037,-0.0063,-0.0001,0,0,0,0,0,0,6.1,18.7,0,20.9,32.2,0,44.6,32.2,0,187.6575,183.5737,179.0543,188.1625,0.042
0,0,0,2.82,193.617,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0292,0.0237,0.0264,0,0,0,0,0,0,6.1,18.7,0,20.7,32.2,0,44.6,32.2,0,187.6795,183.9652,179.4047,186.5017,7.1153
0,0,0,2.82,189.078,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0234,-0.0033,-0.0032,0,0,0,0,0,0,6.1,18.5,0,20.5,32.2,0,44.2,32.2,0,187.9494,184.3965,179.8437,187.8169,1.2611
0,0,0,2.82,188.1205,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.005,-0.0113,-0.0089,0,0,0,0,0,0,6.1,18.5,0,20.5,32.2,0,41.2,32.2,0,188.2504,184.508,180.2095,188.7323,0.6118
0,0,0,2.83,187.2791,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0044,-0.0157,-0.012,0,0,0,0,0,0,6.1,18.5,0,20.5,32.2,0,41.2,32.2,0,188.1889,184.592,180.5226,186.9366,0.3425
0,0,0,2.83,188.1625,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0047,0,-0.0062,0,0,0,0,0,0,6.1,18.5,0,20.5,32.2,0,24.9,32.2,0,188.8735,185.2822,180.7895,183.1578,5.0047
0,0,0,2.83,186.5017,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0088,-0.0071,-0.0123,0,0,0,0,0,0,6.1,18.5,0,20.5,32.2,0,22.2,32.2,0,188.8396,185.5947,181.0784,184.2105,2.2912
0,0,0,2.84,187.8169,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.007,0.0026,-0.0046,0,0,0,0,0,0,6.1,18.5,0,8,19.2,0,21.9,32.2,0,188.7333,185.8645,181.3739,181.923,5.8939
0,0,0,2.84,188.7323,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0048,0.0066,0.0004,0,0,0,0,0,0,6.1,18.5,0,7,18.9,0,21.4,32.2,0,188.8365,185.911,181.736,177.7003,11.032
0,0,0,2.84,186.9366,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0095,-0.0039,-0.0054,0,0,0,0,0,0,6.1,18.5,0,6.7,18.9,0,21.4,32.2,0,188.819,185.9766,182.1842,181.2195,5.7171
0,0,0,2.85,183.1578,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0202,-0.0248,-0.0239,0,0,0,0,0,0,1.8,2,0,6.1,18.7,0,20.9,32.2,0,188.0145,186.5533,182.7832,182.0905,1.0673
0,0,0,2.85,184.2105,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0057,-0.011,-0.0146,0,0,0,0,0,0,1.8,2,0,6.1,18.7,0,20.7,32.2,0,187.7832,186.5209,182.9627,180.4878,3.7227
0,0,0,2.86,181.923,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0124,-0.0153,-0.0245,0,0,0,0,0,0,1.8,2,0,6.1,18.5,0,20.5,32.2,0,187.4282,186.4646,183.218,175.9581,5.9649
0,0,0,2.87,177.7003,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0232,-0.0294,-0.0426,0,0,0,0,0,0,1.8,2,0,6.1,18.5,0,20.5,32.2,0,187.4792,186.3564,183.4106,177.7351,0.0348
0,0,24,2.87,181.2195,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0198,-0.0003,-0.017,0,0,0,0,0,0,1.8,2,0,6.1,18.5,0,20.5,32.2,0,187.2328,186.0943,183.5012,179.4773,1.7422
36.5,0,1,2.87,182.0905,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0048,0.01,-0.0072,0,24,0,0,24,0,0.1,24.5,0,6.1,42.5,0,20.5,56.2,0,186.9322,185.9301,183.6621,181.1846,0.9059
0,0,0,2.87,180.4878,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0088,0.0008,-0.0108,36.5,25,0,36.5,25,0,36.5,25,0,42.6,43.5,0,57,57.2,0,186.7016,185.7295,183.6368,177.7003,2.7875
0,0,0,2.87,175.9581,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.025,-0.0292,-0.0307,36.5,25,0,36.5,25,0,36.5,25,0,42.6,43.5,0,44.5,44.2,0,186.3382,185.6047,183.7086,181.2543,5.2962
0,0,0,2.87,177.7351,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.01,-0.0098,-0.0153,36.5,25,0,36.5,25,0,36.5,25,0,42.6,43.5,0,43.5,43.9,0,185.6695,185.3803,183.7141,181.1846,3.4495
0,0,0,2.87,179.4773,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0098,0.0079,-0.0006,36.5,25,0,36.5,25,0,36.5,25,0,42.6,28.5,0,43.2,43.9,0,184.6761,185.851,183.7418,181.1498,1.6725
0,0,0,2.87,181.1846,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0095,0.0194,0.0108,36.5,1,0,36.5,1,0,36.5,25,0,40.6,27,0,43.2,43.9,0,184.4162,185.9495,183.7714,183.5888,2.4042
0,0,0,2.87,177.7003,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0192,-0.0098,-0.0113,0,0,0,0,0,0,36.5,25,0,38.3,27,0,42.6,43.7,0,184.2623,185.9185,183.8069,179.756,2.0557
0,0,0,2.87,181.2543,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0199,0.01,0.0112,0,0,0,0,0,0,36.5,25,0,38.3,27,0,42.6,43.7,0,183.7661,185.7228,183.8977,179.0209,2.2334
0,0,0,2.87,181.1846,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0003,0.0063,0.0115,0,0,0,0,0,0,36.5,25,0,38.3,27,0,42.6,43.5,0,183.1774,185.6189,183.9836,175.9581,5.2265
0,0,0,2.87,181.1498,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0001,0.0061,0.0108,0,0,0,0,0,0,36.5,25,0,38.3,27,0,42.6,43.5,0,182.2859,185.5124,184.027,175.5208,5.629
0,0,0,2.87,183.5888,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0134,0.0132,0.0201,0,0,0,0,0,0,36.5,25,0,38.3,27,0,42.6,43.5,0,182.2291,185.4211,184.1163,177.5347,6.0541
0,0,0,2.87,179.756,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0208,-0.0121,-0.0057,0,0,0,0,0,0,36.5,25,0,36.6,25.5,0,42.6,43.5,0,182.2939,185.5034,184.27,176.5277,3.2283
0,0,0,2.86,179.0209,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.004,-0.0136,-0.01,0,0,0,0,0,0,36.5,25,0,36.5,25,0,42.6,43.5,0,181.8936,185.3666,184.3411,174.216,4.8049
0,0,3.5,2.87,175.9581,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0171,-0.0267,-0.0252,0,0,0,0,0,0,36.5,25,0,36.5,25,0,42.6,43.5,0,181.5373,185.219,184.3989,174.5644,1.3937
0,0,0,2.88,175.5208,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0024,-0.0152,-0.0263,0,3.5,0,0,3.5,0,36.5,28.5,0,36.5,28.5,0,42.6,47,0,180.2503,184.7123,184.3507,175.9233,0.4025
0,0,0,2.88,177.5347,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,0.0114,0.0039,-0.0106,0,3.5,0,0,3.5,0,36.5,28.5,0,36.5,28.5,0,42.6,32,0,180.0139,184.2363,184.2739,175.2264,2.3083
1.3,0,0,2.88,176.5277,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.0056,0.001,-0.0134,0,3.5,0,0,3.5,0,36.5,28.5,0,36.5,28.5,0,40.6,30.5,0,179.8958,183.8561,184.2075,176.9686,0.4409
0,0,0,2.87,174.216,3531.099,4938.513,3981.145,3483.586,4863.563,3925.909,7037.133,10000.747,7563.774,48.806,252.324,53.1,59,700,63,-0.013,-0.013,-0.0227,1.3,3.5,0,1.3,3.5,0,37.8,28.5,0,37.8,28.5,0,39.6,30.5,0,179.7427,183.6817,184.1366,177.6655,3.4495
