LluviaDiariaSantaFe,LluviaDiariaBuenosAires,LluviaDiariaCordoba,CotizacionDolar,PrecioPromedioDiarioSojaUSD,SuperficieSembradaSojaSantaFe,SuperficieSembradaSojaBuenosAires,SuperficieSembradaSojaCordoba,SuperficieCosechadaSojaSantaFe,SuperficieCosechadaSojaBuenosAires,SuperficieCosechadaSojaCordoba,ProduccionSojaSantaFe,ProduccionSojaBuenosAires,ProduccionSojaCordoba,RendimientoSojaSantaFe,RendimientoSojaBuenosAires,RendimientoSojaCordoba,PromedioIncendiosMensualesSantaFe,PromedioIncendiosMensualesBuenosAires,PromedioIncendioMensualesCordoba,VariacionSojaDiaAnterior,VariacionSojaTresDia,VariacionSojaSieteDias,LluviaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaTreintaDiasSantaFe,LluviaDiariaAcumuladaTreintaDiasBuenosAires,LluviaDiariaAcumuladaTreintaDiasCordoba,LluviaDiariaAcumuladaCuarentaCincoDiasSantaFe,LluviaDiariaAcumuladaCuarentaCincoDiasBuenosAires,LluviaDiariaAcumuladaCuarentaCincoDiasCordoba,LluviaDiariaAcumuladaSesentaDiasSantaFe,LluviaDiariaAcumuladaSesentaDiasBuenosAires,LluviaDiariaAcumuladaSesentaDiasCordoba,PrecioPromedioTreintaDiasSoja,PrecioPromedioSesentaDiasSoja,PrecioPromedioNoventaDiasSoja,PrecioRealDiaSiguiente,
0,0,0.5,3.12,258.0128,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0062,0.0276,0.0262,0.5,9.5,0,0.5,9.5,0,64.7,88.1,0,88.1,88.6,0,88.1,90.6,0,248.3995,234.7813,224.3851,258.0128,0
18.9,0,29,3.12,258.0128,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0,0.0168,0.024,0.5,10,0,0.5,10,0,57.9,67.6,0,88.1,89.1,0,88.1,91.1,0,249.68,235.348,225.1626,258.0128,0
2.5,0,0,3.12,258.0128,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0,0.002,0.0162,19.4,39,0,19.4,39,0,64.4,96.5,0,107,118.1,0,107,120.1,0,250.942,235.8876,225.9391,261.2179,3.2051
0,0,0,3.12,258.0128,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0,0,0.0143,21.4,29.5,0,21.4,29.5,0,54,92.5,0,109.5,118.1,0,109.5,120.1,0,253.0182,238.6536,227.4708,259.5512,1.5384
0,0,0,3.12,258.0128,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0,0,0.0116,21.4,29.5,0,21.4,29.5,0,53.8,88,0,109.5,118.1,0,109.5,120.1,0,253.2679,239.9028,228.4314,255.591,2.4218
0,0,0,3.12,261.2179,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0124,0.0124,0.0196,21.4,29,0,21.4,29,0,23.4,49.5,0,109.5,118.1,0,109.5,120.1,0,253.8782,240.3556,229.331,258.7859,2.432
0,0,0,3.12,259.5512,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,-0.0063,0.0018,0.005,2.5,0,0,2.5,0,0,21.9,49.5,0,109.5,118.1,0,109.5,120.1,0,254.5198,240.8644,230.3128,258.4394,1.1118
3,0,0,3.13,255.591,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,-0.0152,-0.0154,-0.0119,0,0,0,0,0,0,21.9,47.5,0,86.3,118.1,0,109.5,120.1,0,255.3291,242.6773,231.4004,261.3057,5.7147
0,0,0,3.13,258.7859,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0125,0,0.0017,3,0,0,3,0,0,24.9,47.5,0,89.3,118.1,0,112.5,120.1,0,255.3428,243.6467,232.3317,265.2076,6.4217
0,0,0,3.14,258.4394,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,-0.0013,0.0017,0,3,0,0,3,0,0,24.9,47.5,0,89.1,117.6,0,112.5,120.1,0,255.515,244.6747,233.2667,268.0448,9.6054
0,0,0,3.14,261.3057,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.011,0.0143,0.0107,3,0,0,3,0,0,24.9,47.5,0,89.1,117.6,0,112.5,118.1,0,255.8968,245.0104,234.1401,263.6655,2.3598
26,0,13.8,3.13,265.2076,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0149,0.0219,0.024,3,0,0,3,0,0,24.9,47.5,0,82.3,96.6,0,112.5,118.1,0,256.3495,245.3984,235.1079,269.6129,4.4053
2.7,0,0,3.12,268.0448,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0106,0.0244,0.0308,38,13.8,0,38,13.8,0,59.9,61.3,0,93.6,106.3,0,147.5,131.9,0,256.9799,247.8553,236.1242,263.754,4.2908
0,0,7.5,3.11,263.6655,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,-0.0163,-0.0044,0.0102,37.7,13.8,0,37.7,13.8,0,62.6,61.3,0,95.3,106.3,0,150.2,131.9,0,257.5623,248.9474,237.1284,267.9611,4.2956
0,0,7.5,3.1,269.6129,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0225,0.0149,0.0307,37.7,21.3,0,37.7,21.3,0,62.6,68.8,0,94.7,113.8,0,150.2,139.4,0,257.8675,249.9245,238.0528,267.055,2.5579
0,0,0,3.09,263.754,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,-0.0217,-0.0125,0.0006,37.7,28.8,0,37.7,28.8,0,62.6,67.8,0,94.5,116.8,0,150.2,146.9,0,258.6343,250.4047,239.0575,268.2847,4.5307
0,0,0,3.09,267.9611,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0159,0.0085,0.0138,37.7,28.8,0,37.7,28.8,0,62.6,67.8,0,64.1,78.3,0,150.2,146.9,0,258.8781,250.7225,239.943,245.9546,22.0065
3.7,0,0,3.09,267.055,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,-0.0033,-0.0002,0.0052,2.7,15,0,2.7,15,0,62.6,66.3,0,62.6,76.3,0,127,146.9,0,260.3371,252.8439,240.9206,245.9546,21.1004
0,0,0,3.09,268.2847,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0046,0.0076,0.0068,3.7,15,0,3.7,15,0,65.8,66.3,0,66.3,76.3,0,130.7,146.9,0,260.673,253.8632,241.8316,251.6129,16.6718
12.1,0,1.5,3.09,245.9546,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,-0.0832,-0.0814,-0.0785,6.2,0,0,6.2,0,0,68.3,58.3,0,68.8,76.3,0,133,146.4,0,262.0284,254.8732,243.5558,257.2815,11.3269
0,0,0,3.09,245.9546,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0,-0.0555,-0.0674,21.3,1.5,0,21.3,1.5,0,62,30.3,0,83.9,77.8,0,128.9,123.8,0,261.7915,256.3012,243.9744,258.1168,12.1622
0,0,0,3.1,251.6129,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.023,-0.007,-0.0367,17.6,1.5,0,17.6,1.5,0,62,30.3,0,83.9,77.8,0,117.6,122.8,0,260.9117,256.4689,244.4754,258.8996,7.2867
0,0,0,3.09,257.2815,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0225,0.038,-0.0053,17.6,1.5,0,17.6,1.5,0,62,30.3,0,83.9,77.8,0,116.6,122.8,0,260.4223,256.7202,245.0967,258.8996,1.6181
0,0,0,3.08,258.1168,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0032,0.0258,0.0015,17.6,1.5,0,17.6,1.5,0,62,30.3,0,83.9,77.8,0,116,122.8,0,260.2652,256.7346,245.9796,260.5177,2.4009
0,0,0,3.09,258.8996,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.003,0.0126,0.01,15.1,1.5,0,15.1,1.5,0,62,30.3,0,83.9,69.3,0,115.8,118.3,0,260.2704,256.7692,246.8071,259.6774,0.7778
0,0,0,3.09,258.8996,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0,0.0031,0.0146,0,0,0,0,0,0,62,30.3,0,83.9,69.3,0,83.9,79.8,0,260.307,257.5635,247.0086,259.6774,0.7778
0,0,4,3.09,260.5177,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0062,0.0072,0.0263,0,0,0,0,0,0,62,30.3,0,83.9,67.8,0,83.9,77.8,0,260.233,257.6619,247.7921,264.5161,3.9984
0,0,1,3.1,259.6774,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,-0.0032,0.0009,0.0147,0,4,0,0,4,0,62,34.3,0,83.4,71.8,0,83.9,81.8,0,260.2472,257.9176,248.534,266.129,6.4516
0,0,6,3.1,259.6774,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0,0,0.007,0,5,0,0,5,0,59,35.3,0,83.4,72.8,0,83.9,82.8,0,260.4515,257.9627,249.2483,262.0578,2.3804
0.1,0,0,3.1,264.5161,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0186,0.0175,0.0212,0,11,0,0,11,0,59,41.3,0,83.4,70.8,0,83.9,88.8,0,260.4961,258.0055,249.9485,263.6655,0.8506
0,0,0,3.1,266.129,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.006,0.0185,0.0234,0.1,11,0,0.1,11,0,33.1,27.5,0,64.6,41.3,0,84,88.8,0,260.527,258.6058,250.7096,266.881,0.752
0,0,0,3.11,262.0578,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,-0.0152,-0.0052,0.0033,0.1,11,0,0.1,11,0,24.1,27.5,0,62.1,41.3,0,84,88.8,0,260.8218,258.823,251.4827,263.6655,1.6077
0,0,0,3.11,263.6655,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0061,-0.0021,0.0077,0.1,7,0,0.1,7,0,24.1,27.5,0,62.1,41.3,0,84,88.8,0,260.8836,259.0345,252.198,264.5161,0.8506
0,0,0,3.11,266.881,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0121,0.0111,0.0173,0.1,6,0,0.1,6,0,21.4,27.5,0,62.1,41.3,0,84,88.8,0,260.6646,259.1532,252.8531,267.7419,0.8609
0,0,0,3.11,263.6655,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,-0.012,-0.002,0.0016,0.1,0,0,0.1,0,0,21.4,20,0,62.1,41.3,0,84,88.8,0,260.8254,259.3464,253.5581,268.6084,4.9429
0,0,10.5,3.1,264.5161,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0032,-0.0008,0.0027,0.3,0.5,0,0.3,0.5,0,21.7,13,0,62.4,41.8,0,84.3,80.8,0,259.9359,259.7073,254.2127,266.9902,2.4741
21.1,0,0,3.1,267.7419,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0121,0.0102,0.0122,0.3,11,0,0.3,11,0,21.7,23.5,0,62.4,52.3,0,84.3,91.3,0,260.1769,259.9948,254.7821,267.7419,0
0,0,0,3.09,268.6084,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0032,0.0124,0.0138,21.4,11,0,21.4,11,0,42.8,23.5,0,83.5,52.3,0,105.4,89.8,0,260.5552,260.4489,255.4143,267.7419,0.8665
0,0,1,3.09,266.9902,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,-0.006,0.0001,0.0063,21.4,11,0,21.4,11,0,39.1,23.5,0,83.5,52.3,0,104.9,89.8,0,260.2131,260.4489,255.9081,269.3548,2.3646
5.8,0,0,3.1,267.7419,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0028,-0.0001,0.0065,21.4,12,0,21.4,12,0,39.1,24.5,0,80.5,53.3,0,104.9,90.8,0,260.145,260.6125,256.5709,270.9677,3.2258
0.3,0,0,3.1,267.7419,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0,-0.0001,0.0043,26.9,43.5,0,26.9,43.5,0,30.3,55,0,86.3,85.3,0,110.7,114.3,0,261.2917,261.3427,257.1916,274.1935,6.4516
0,0,0,3.1,269.3548,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.006,0.0069,0.0098,27.2,33,0,27.2,33,0,27.6,55,0,60.6,71.5,0,92.1,85.3,0,261.6142,261.5987,257.8057,277.4193,8.0645
0,0,0,3.1,270.9677,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0059,0.01,0.0128,6.1,33,0,6.1,33,0,27.6,55,0,51.6,71.5,0,89.6,85.3,0,261.9828,261.8972,258.3234,277.4193,6.4516
0,0,15,3.1,274.1935,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0119,0.0179,0.0213,6.1,33,0,6.1,33,0,27.6,55,0,51.6,71.5,0,89.6,85.3,0,263.1739,262.1298,258.8554,270.9677,3.2258
33.4,0,4.5,3.1,277.4193,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0117,0.0217,0.0298,6.1,47,0,6.1,47,0,27.6,70,0,48.9,86.5,0,89.6,100.3,0,264.2491,262.4314,259.4,271.8446,5.5747
0,0,0,3.1,277.4193,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0,0.0117,0.025,33.7,19.5,0,33.7,19.5,0,61,74.5,0,82.3,76,0,123,104.8,0,265.9133,263.0423,259.9358,274.3225,3.0968
0,0,0,3.1,270.9677,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,-0.0232,-0.0194,-0.0042,33.4,19.5,0,33.4,19.5,0,61,74.5,0,82.3,76,0,123,104.8,0,266.4886,263.4577,260.4279,275.6774,4.7097
0,0,0,3.09,271.8446,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0032,-0.0124,-0.0027,33.4,19.5,0,33.4,19.5,0,61,74.5,0,82.3,76,0,123,104.8,0,266.7019,263.7504,260.8162,290.3225,18.4779
0,0,0,3.1,274.3225,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0091,0.0033,0.0042,33.4,19.5,0,33.4,19.5,0,61,74.5,0,82.3,76,0,123,104.8,0,267.3183,263.9528,261.099,289.7106,15.3881
0,0,0,3.1,275.6774,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0049,0.0121,0.0065,33.4,4.5,0,33.4,4.5,0,61,70.5,0,78.6,76,0,123,104.8,0,267.9757,264.2057,261.4976,289.7106,14.0332
0,0,0,3.1,290.3225,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0.0531,0.0597,0.0574,27,51.5,0,27,51.5,0,87.9,115,0,88,126,0,121,142.5,0,269.4367,265.1022,262.2161,290.1929,0.1296
0,0,0,3.11,289.7106,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,-0.0021,0.0342,0.0464,27,51.5,0,27,51.5,0,87.9,115,0,88,126,0,112,142.5,0,270.71,265.7659,262.7853,291.129,1.4184
33.2,0,0,3.11,289.7106,3474.6,5605.478,4477.882,3433.555,5208.718,4447.482,9019.281,13601.325,7668.44,57.312,248.703,64.633,62,445,28,0,0.0156,0.0398,27,51.5,0,27,51.5,0,87.9,115,0,88,126,0,112,142.5,0,272.1654,266.3799,263.4115,291.129,1.4184
22.5,0,0,3.11,290.1929,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,0.0016,0.0009,0.035,33.2,0,0,33.2,0,0,120.8,114.5,0,121.2,126,0,142.5,127.5,0,274.5083,267.0139,264.2005,287.0967,3.0962
0,0,0,3.1,291.129,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,0.0032,0.0043,0.0283,55.7,0,0,55.7,0,0,143.3,104,0,143.7,126,0,165,127.5,0,276.0187,267.6578,264.8592,294.5631,3.4341
0,0,0,3.1,291.129,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,0,0.0027,0.0184,55.7,0,0,55.7,0,0,122.2,104,0,143.7,126,0,165,127.5,0,277.3944,268.2921,265.5931,294.5307,3.4017
0.3,0,0,3.1,287.0967,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,-0.0138,-0.0127,-0.004,22.5,20,0,22.5,20,0,116.4,123,0,143.7,135,0,161.3,147.5,0,279.5064,268.9611,266.3848,300.3236,13.2269
0,0,0,3.09,294.5631,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,0.026,0.0164,0.016,22.8,20,0,22.8,20,0,116.7,123,0,143.9,135,0,159.1,147.5,0,279.9529,269.4512,266.9328,310.7766,16.2135
0,0,11,3.09,294.5307,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,-0.0001,0.0123,0.0138,22.8,20,0,22.8,20,0,116.7,91,0,143.9,135,0,147,146,0,280.7646,270.765,267.5855,312.9032,18.3725
0,4.5,0,3.09,300.3236,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,0.0196,0.0282,0.0313,0.3,31,0,0.3,31,0,116.4,102,0,143.9,146,0,144,157,0,282.2528,271.3904,268.2376,316.1612,15.8376
10.8,0,0,3.09,310.7766,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,0.0348,0.0482,0.0617,0.3,31,0,0.3,31,0,116.4,102,0,143.9,146,0,144,157,0,283.9733,272.1323,268.9931,308.6816,2.095
0,0,0,3.1,312.9032,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,0.0068,0.0365,0.0583,11.1,11,0,11.1,11,0,93.8,82.5,0,154.7,146,0,154.8,157,0,287.4823,274.8402,269.7262,311.8971,1.0061
0.2,0,6,3.1,316.1612,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,0.0104,0.0264,0.0582,10.8,11,0,10.8,11,0,93.8,82.5,0,154.7,146,0,154.8,157,0,288.9776,276.3209,270.6891,309.0032,7.158
15.7,0,0,3.11,308.6816,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,-0.0236,-0.0146,0.0209,11,17,0,11,17,0,94,88.5,0,154.6,151.5,0,155,163,0,290.4878,277.8685,271.7093,308.3333,0.3483
0,0,8.5,3.11,311.8971,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,0.0104,-0.0021,0.0212,26.7,6,0,26.7,6,0,109.7,88.5,0,170.3,151.5,0,170.7,163,0,292.2246,278.6793,272.542,308.6538,3.2433
64.7,0,0,3.11,309.0032,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,-0.0092,-0.0103,0.0035,26.7,14.5,0,26.7,14.5,0,109.7,97,0,170.3,149.5,0,170.7,171.5,0,294.4984,279.5311,273.4603,302.8846,6.1186
0,14.5,0,3.12,308.3333,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,-0.0021,-0.0049,-0.0052,80.6,14.5,0,80.6,14.5,0,174.4,97,0,213.9,148.5,0,235.4,166.5,0,299.2582,281.9357,274.3974,316.3987,8.0654
0,3,0,3.12,308.6538,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,0.001,-0.0035,-0.0078,80.6,14.5,0,80.6,14.5,0,174.4,81,0,208.1,148.5,0,235.4,160.5,0,299.2582,282.554,274.6762,321.5434,12.8896
0,0,0,3.12,302.8846,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,-0.0186,-0.0187,-0.0254,80.4,8.5,0,80.4,8.5,0,147.4,45.5,0,208.1,148.5,0,235.3,160.5,0,299.8109,283.78,275.5729,322.8295,19.9449
0,0,7.5,3.11,316.3987,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,0.0446,0.0318,0.0227,64.7,8.5,0,64.7,8.5,0,147.4,45.5,0,208.1,116.5,0,235.3,160.5,0,299.9816,284.2964,276.3153,327.9742,11.5755
6.5,0,25,3.11,321.5434,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,0.0162,0.0395,0.0392,64.7,7.5,0,64.7,7.5,0,147.4,53,0,207.8,124,0,235.3,168,0,300.8457,285.1412,277.2295,337.5,15.9566
0,0,21,3.11,322.8295,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,0.0039,0.0294,0.0372,26.7,40.5,0,26.7,40.5,0,140.9,86,0,234.5,142,0,262,201,0,303.9922,287.9182,278.1848,340.3846,17.5551
2.7,11,0,3.11,327.9742,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,0.0159,0.024,0.0484,26.7,61.5,0,26.7,61.5,0,140.9,107,0,201.1,158.5,0,262,222,0,305.0387,289.4723,279.2413,352.09,24.1158
0,0,0,3.12,337.5,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,0.029,0.0412,0.0696,29.4,61.5,0,29.4,61.5,0,143.6,107,0,203.8,158.5,0,264.7,222,0,306.2459,291.2587,280.2835,365.7051,28.2051
0,0,0,3.12,340.3846,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,0.0085,0.0332,0.0647,29.4,61.5,0,29.4,61.5,0,143.6,107,0,203.8,158.5,0,264.4,221.5,0,307.8086,292.5085,281.6004,369.5512,29.1666
0,0,1,3.11,352.09,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,0.0343,0.0501,0.0859,29.4,54,0,29.4,54,0,143.6,107,0,203.8,158.5,0,264.4,221.5,0,309.3598,293.7684,282.8936,371.5654,19.4754
0,0,0,3.12,365.7051,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,0.0386,0.0651,0.104,2.7,22,0,2.7,22,0,121.1,108,0,203.8,159.5,0,243.3,212,0,314.5366,296.8386,284.4121,357.8274,7.8777
0,4,0,3.12,369.5512,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,0.0105,0.0476,0.0924,2.7,1,0,2.7,1,0,121.1,108,0,203.8,159.5,0,243.3,211,0,317.095,299.5066,286.1518,351.4376,18.1136
0,0,0,3.13,371.5654,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,0.0054,0.0251,0.0765,0,1,0,0,1,0,121.1,88,0,203.8,143.5,0,237.5,211,0,319.5929,302.2582,287.6149,340.2555,31.3099
10,0,0.5,3.13,357.8274,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,-0.0369,-0.0301,0.0162,0,1,0,0,1,0,120.8,88,0,176.8,108,0,237.5,211,0,323.6152,304.0821,289.0623,335.8974,21.93
35.9,0,1,3.13,351.4376,3492.2,7114.3,4699.23,3427.4,4737.29,4660.53,5769.382,13045.001,7540.761,1601.709,239.598,53.762,86,860,13,-0.0178,-0.0406,-0.0138,10,1.5,0,10,1.5,0,130.8,88.5,0,186.8,108.5,0,247.5,179.5,0,326.6278,305.4602,290.9912,328.8461,22.5915
