Fecha,LluviaDiariaSantaFe,LluviaDiariaBuenosAires,LluviaDiariaCordoba,CotizacionDolar,PrecioPromedioDiarioSojaUSD,SuperficieSembradaSojaSantaFe,SuperficieSembradaSojaBuenosAires,SuperficieSembradaSojaCordoba,SuperficieCosechadaSojaSantaFe,SuperficieCosechadaSojaBuenosAires,SuperficieCosechadaSojaCordoba,ProduccionSojaSantaFe,ProduccionSojaBuenosAires,ProduccionSojaCordoba,RendimientoSojaSantaFe,RendimientoSojaBuenosAires,RendimientoSojaCordoba,PromedioIncendiosMensualesSantaFe,PromedioIncendiosMensualesBuenosAires,PromedioIncendioMensualesCordoba,VariacionSojaDiaAnterior,VariacionSojaTresDia,VariacionSojaSieteDias,LluviaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaTreintaDiasSantaFe,LluviaDiariaAcumuladaTreintaDiasBuenosAires,LluviaDiariaAcumuladaTreintaDiasCordoba,LluviaDiariaAcumuladaCuarentaCincoDiasSantaFe,LluviaDiariaAcumuladaCuarentaCincoDiasBuenosAires,LluviaDiariaAcumuladaCuarentaCincoDiasCordoba,LluviaDiariaAcumuladaSesentaDiasSantaFe,LluviaDiariaAcumuladaSesentaDiasBuenosAires,LluviaDiariaAcumuladaSesentaDiasCordoba,PrecioPromedioTreintaDiasSoja,PrecioPromedioSesentaDiasSoja,PrecioPromedioNoventaDiasSoja,PrecioRealDiaSiguiente
20111114,0.0000,0.0000,0.0000,4.2400,295.5188,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,-0.0015615867234721147641233728,-0.0110418270902417957668589909,-0.0223691434433262306601733612,79.0000,4.0000,0.0000,79.0000,4.0000,0.0000,170.8000,26.0000,0.0000,235.5000,157.0000,0.0000,249.8000,172.0000,0.0000,0.0000,0.0000,332.6923,290.9952
20111115,0.0000,0.0000,0.0000,4.2200,303.1990,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,0.0259888710972026145206328667,0.02138572721028387003609784,0.008578984792333215750934533,79.0000,4.0000,0.0000,79.0000,4.0000,0.0000,170.8000,26.0000,0.0000,221.5000,157.0000,0.0000,249.8000,172.0000,0.0000,0.0000,0.0000,332.6923,279.0094
20111116,0.0000,0.0000,0.0000,4.2200,298.5781,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,-0.0152404856216544249816127362,0.0011573727381773620351340585,-0.004363031424839948978794645,79.0000,0.0000,0.0000,79.0000,0.0000,0.0000,170.8000,26.0000,0.0000,221.5000,157.0000,0.0000,235.7000,160.5000,0.0000,0.0000,0.0000,332.6923,285.3773
20111117,0.0000,0.0000,0.0000,4.2200,290.9952,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,-0.0253967052506530117245705562,-0.0270928464066313018927201161,-0.0281108658949793726607418781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.8000,26.0000,0.0000,221.5000,157.0000,0.0000,235.7000,160.5000,0.0000,0.0000,0.0000,332.6923,280.6603
20111129,0.0000,0.0000,0.5000,4.2400,279.0094,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,-0.0411889955573150347497140846,-0.0624393252344410775289511111,-0.0631636659813713517138298862,11.6000,23.0000,0.0000,11.6000,23.0000,0.0000,172.1000,80.6000,0.0000,259.2000,102.6000,0.0000,323.9000,233.6000,0.0000,0.0000,0.0000,332.6923,283.7264
20111130,1.4000,0.0000,0.0000,4.2400,285.3773,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,0.0228232453816968173832136122,-0.0143346166116364049157322613,-0.0313685913859910928086513258,11.6000,23.5000,0.0000,11.6000,23.5000,0.0000,172.1000,81.1000,0.0000,259.2000,103.1000,0.0000,309.9000,234.1000,0.0000,279.0094,279.0094,305.8508,281.8823
20111201,0.0000,0.0000,0.0000,4.2400,280.6603,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,-0.0165289951232981740313612891,-0.0156666864239236299014510361,-0.0410203495086639122141764163,13.0000,23.5000,0.0000,13.0000,23.5000,0.0000,173.5000,81.1000,0.0000,260.6000,103.1000,0.0000,311.3000,234.1000,0.0000,279.0094,279.0094,305.8508,282.9716
20111202,0.0000,0.0000,0.0000,4.2400,283.7264,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,0.0109245946077874213061127634,0.0072566377964775923706018719,-0.0232392733899000859719296068,13.0000,23.5000,0.0000,13.0000,23.5000,0.0000,173.5000,81.1000,0.0000,260.6000,103.1000,0.0000,311.3000,234.1000,0.0000,279.8348,279.8348,279.8348,282.7830
20111205,0.1000,0.0000,0.0000,4.2500,281.8823,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,-0.006499571418098562558859521,-0.0048449922566736176161851997,-0.0239270376128523832036050434,11.4000,2.2000,0.0000,11.4000,2.2000,0.0000,168.8000,81.3000,0.0000,248.0000,98.8000,0.0000,295.9000,224.8000,0.0000,279.8348,279.8348,279.8348,279.2452
20111206,0.0000,0.0000,0.0000,4.2400,282.9716,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,0.0038643788559976983301186346,0.0031264290668806254276122604,-0.0097127878857870773796400312,1.5000,0.7000,0.0000,1.5000,0.7000,0.0000,168.9000,81.3000,0.0000,248.1000,97.3000,0.0000,291.8000,141.8000,0.0000,279.8348,279.8348,279.8348,281.3679
20111207,0.0000,0.0000,0.0000,4.2400,282.7830,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,-0.0006664979807160859959091301,-0.0002725729079499017358757916,-0.0025906690063223610535504863,1.5000,0.2000,0.0000,1.5000,0.2000,0.0000,168.9000,81.3000,0.0000,232.6000,93.8000,0.0000,270.3000,137.8000,0.0000,279.8348,279.8348,279.8348,277.1226
20111212,0.0000,0.0000,0.0000,4.2400,279.2452,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,-0.0125106530449142982428222347,-0.0116810629645783471672835385,-0.0109764151704734588764286444,0.1000,3.0000,0.0000,0.1000,3.0000,0.0000,89.9000,80.3000,0.0000,173.6000,96.8000,0.0000,260.7000,106.3000,0.0000,279.8348,279.8348,279.8348,278.3018
20111213,0.0000,0.0000,0.0000,4.2400,281.3679,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,0.0076015630707349669752604521,-0.0010604736237807393563880133,-0.0035771704403737219323175757,0.0000,3.0000,0.0000,0.0000,3.0000,0.0000,89.9000,80.3000,0.0000,173.6000,84.3000,0.0000,260.7000,106.3000,0.0000,279.8348,279.8348,279.8348,281.6470
20111214,0.0000,0.0000,0.0000,4.2400,277.1226,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,-0.0150880750789269138377192281,-0.0142617448669729442666381787,-0.0166165924014290112315156663,0.0000,3.0000,0.0000,0.0000,3.0000,0.0000,89.9000,80.3000,0.0000,173.6000,84.3000,0.0000,260.7000,106.3000,0.0000,279.8348,279.8348,279.8348,283.7647
20111215,0.0000,0.0000,0.0000,4.2400,278.3018,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,0.0042551563820489559494606358,-0.0033785118623928764167505336,-0.0106578694113399072367615849,0.0000,3.0000,0.0000,0.0000,3.0000,0.0000,89.9000,80.3000,0.0000,173.6000,84.3000,0.0000,260.7000,106.3000,0.0000,279.8348,279.8348,279.8348,286.5882
20111216,0.0000,0.0000,0.0000,4.2500,281.6470,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,0.0120200444265901262586156468,0.0097380198168649496416255264,0.003999950297259056796788714,0.0000,3.0000,0.0000,0.0000,3.0000,0.0000,89.9000,80.3000,0.0000,173.6000,84.3000,0.0000,260.7000,106.3000,0.0000,279.8348,279.8348,279.8348,288.0000
20111219,0.0000,0.0000,0.0000,4.2500,283.7647,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,0.0075189865327874964050744372,0.0169910237047879069814116215,0.0116702371873922649294291837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.9000,80.3000,0.0000,173.6000,84.3000,0.0000,248.1000,101.8000,0.0000,279.8348,279.8348,279.8348,289.6470
20111220,0.0000,0.0000,0.0000,4.2500,286.5882,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,0.0099501453140577386827889445,0.0190243489051674531698260132,0.0213239554875436824627964046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.4000,65.2000,0.0000,168.9000,84.3000,0.0000,248.1000,101.8000,0.0000,279.8348,279.8348,279.8348,296.4953
20111221,0.0000,0.0000,15.0000,4.2500,288.0000,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,0.0049262321337724302675406733,0.0140846260662706650552423774,0.0243707766935729981554212334,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.0000,26.7000,0.0000,168.9000,84.3000,0.0000,248.1000,100.3000,0.0000,279.8348,279.8348,279.8348,297.8873
20111222,0.0000,0.0000,0.0000,4.2500,289.6470,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,0.00571875,0.0123353692869214981390521311,0.0256662283471171122589415317,0.0000,15.0000,0.0000,0.0000,15.0000,0.0000,13.1000,41.7000,0.0000,168.9000,99.3000,0.0000,232.6000,111.8000,0.0000,279.8348,279.8348,279.8348,302.8169
20111227,0.0000,0.0000,0.0000,4.2800,296.4953,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,0.0236436075636895945754659983,0.0292173935984093219068142561,0.0455378101532171665571911699,17.8000,15.0000,0.0000,17.8000,15.0000,0.0000,30.9000,41.7000,0.0000,107.7000,95.3000,0.0000,191.4000,111.8000,0.0000,279.8348,279.8348,279.8348,302.5761
20111228,0.0000,0.0000,0.0000,4.2600,297.8873,3107.7370,7483.8920,5054.3900,3094.7370,7391.7930,5040.2900,7467.9490,17161.5260,7333.9600,53.6540,2192.2460,46.5770,138,97,12,0.0046948467648559690490877933,0.0223300027924515264848755174,0.040294016694903923482022945,17.8000,15.0000,0.0000,17.8000,15.0000,0.0000,29.3000,20.2000,0.0000,107.7000,95.3000,0.0000,191.4000,99.3000,0.0000,279.8348,279.8348,279.8348,300.9367
20120103,0.0000,0.0000,0.0000,4.2600,302.8169,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,0.0165485403372349207233742425,0.0276247537412774413888403737,0.0472763860408161047059837814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.9000,18.2000,0.0000,107.7000,95.3000,0.0000,191.4000,99.3000,0.0000,297.8873,285.8523,285.8523,299.0654
20120104,0.0000,0.0000,0.0000,4.2700,302.5761,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,-0.0007952000036986046683656031,0.0117351826433251467482984554,0.0356118332520535650460292527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.9000,18.0000,0.0000,62.2000,80.2000,0.0000,186.7000,99.3000,0.0000,297.8873,285.8523,285.8523,302.3201
20120105,0.0000,0.0000,0.0000,4.2700,300.9367,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,-0.0054181410891342706843005776,-0.0005205471657026063781087664,0.0206133126822786004801912858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.8000,18.0000,0.0000,58.8000,41.7000,0.0000,186.7000,99.3000,0.0000,297.8873,285.8523,285.8523,305.1522
20120106,0.0000,0.0000,0.0000,4.2800,299.0654,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,-0.0062182512136273176385598699,-0.0100774585672300047102064514,0.0072646245526459260436826298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.8000,18.0000,0.0000,30.9000,41.7000,0.0000,186.7000,99.3000,0.0000,297.8873,285.8523,285.8523,302.1077
20120109,0.0000,0.0000,0.0000,4.3100,302.3201,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,0.0108829038731996412824753382,0.0048550917804130434349068036,0.0128341547795429048005415079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.8000,18.0000,0.0000,30.9000,41.7000,0.0000,107.7000,95.3000,0.0000,297.8873,285.8523,285.8523,300.4672
20120110,7.5000,39.0000,53.0000,4.2700,305.1522,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,0.0093678852315806987362070865,0.0145562194967606914691891655,0.0161589056417831748836804834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.8000,18.0000,0.0000,30.9000,41.7000,0.0000,107.7000,95.3000,0.0000,297.8873,285.8523,285.8523,300.9345
20120111,54.3000,0.0000,0.0000,4.2700,302.1077,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,-0.0099769885322799573458752714,-0.0002367248488397117957697733,0.0018946777662037185088347784,7.5000,53.0000,0.0000,7.5000,53.0000,0.0000,25.3000,68.0000,0.0000,38.4000,94.7000,0.0000,115.2000,148.3000,0.0000,297.8873,285.8523,285.8523,303.7383
20120117,0.0000,0.0000,0.0000,4.2800,300.4672,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,-0.0054301826798853521442849686,-0.0089914026253875415026715627,-0.0055342022702773191041350794,61.8000,53.0000,0.0000,61.8000,53.0000,0.0000,79.6000,68.0000,0.0000,79.7000,71.2000,0.0000,169.5000,148.3000,0.0000,297.8873,285.8523,285.8523,303.7383
20120118,0.0000,32.0000,0.0000,4.2800,300.9345,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,0.0015552446323592059299650677,-0.0054240971763429779721240007,-0.0028797817161528021011202459,54.3000,0.0000,0.0000,54.3000,0.0000,0.0000,79.6000,68.0000,0.0000,79.7000,71.2000,0.0000,169.5000,148.3000,0.0000,297.8873,285.8523,285.8523,310.9557
20120119,0.0000,0.0000,0.0000,4.2800,303.7383,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,0.0093169776147301156896268125,0.0085284115472401283262797266,0.007192996933467703541827275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.6000,68.0000,0.0000,79.7000,71.0000,0.0000,124.0000,133.2000,0.0000,297.8873,285.8523,285.8523,313.5198
20120120,0.0000,0.0000,0.0000,4.2800,303.7383,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,0,0.006711558432949598957067415,0.0058580686573007837030192374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.6000,68.0000,0.0000,79.6000,71.0000,0.0000,120.6000,94.7000,0.0000,300.8128,290.3238,290.3238,316.2790
20120123,0.0000,15.5000,14.0000,4.2900,310.9557,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,0.0237619029276189403838765147,0.0269217318018240860332948375,0.0274877253897327126996080121,1.4000,2.5000,0.0000,1.4000,2.5000,0.0000,63.2000,55.5000,0.0000,81.0000,73.5000,0.0000,94.1000,97.2000,0.0000,300.8128,290.3238,290.3238,316.9767
20120124,31.0000,0.5000,0.0000,4.2900,313.5198,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,0.0082458691061138290759744877,0.0240922493688429729659986915,0.0317544514607465142935156741,1.4000,16.5000,0.0000,1.4000,16.5000,0.0000,63.2000,69.5000,0.0000,81.0000,87.5000,0.0000,94.1000,111.2000,0.0000,300.8128,290.3238,290.3238,316.9767
20120125,0.0000,0.0000,0.0000,4.3000,316.2790,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,0.0088007200821128362546799277,0.0222181570668309391650932145,0.0367562234205580386253744214,32.4000,16.5000,0.0000,32.4000,16.5000,0.0000,94.2000,69.5000,0.0000,112.0000,87.5000,0.0000,125.1000,111.2000,0.0000,300.8128,290.3238,290.3238,309.8837
20120126,0.0000,0.0000,0.0000,4.3000,316.9767,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,0.0022059637219037621846534231,0.0108164244763113011949451212,0.0321934518304707669142376317,32.4000,16.5000,0.0000,32.4000,16.5000,0.0000,94.2000,69.5000,0.0000,112.0000,84.5000,0.0000,125.1000,111.2000,0.0000,300.8128,290.3238,290.3238,313.0536
20120127,0.0000,0.0000,0.0000,4.3000,316.9767,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,0,0.0043881574882324268002287765,0.0243264719958610290745903443,32.4000,16.5000,0.0000,32.4000,16.5000,0.0000,94.2000,69.5000,0.0000,112.0000,84.5000,0.0000,123.5000,89.7000,0.0000,300.8128,290.3238,290.3238,314.9184
20120131,3.8000,0.5000,0.0000,4.3000,309.8837,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,-0.0223770390694331791579633456,-0.0216592277846977223677070999,-0.0059566915629727917139911864,31.0000,0.0000,0.0000,31.0000,0.0000,0.0000,94.2000,69.5000,0.0000,112.0000,84.5000,0.0000,112.1000,87.7000,0.0000,303.7383,300.8128,290.3238,317.0163
20120201,0.0000,0.0000,0.0000,4.2900,313.0536,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,0.0102293215164269692145795342,-0.004954562604076487351471986,0.0013916091901865436285452207,3.8000,0.0000,0.0000,3.8000,0.0000,0.0000,98.0000,69.5000,0.0000,115.8000,84.5000,0.0000,115.9000,87.7000,0.0000,303.7383,300.8128,290.3238,316.9767
20120202,0.0000,0.0000,0.0000,4.2900,314.9184,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,0.0059568073965608445326934429,0.0051506839987488217007087882,0.0030867584995066537583045707,3.8000,0.0000,0.0000,3.8000,0.0000,0.0000,98.0000,69.5000,0.0000,115.8000,84.5000,0.0000,115.9000,87.7000,0.0000,303.7383,300.8128,290.3238,317.2093
20120203,0.0000,0.0000,0.0000,4.2900,317.0163,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,0.0066617257041824167784416535,0.0140674093040112674049963123,0.0079515521360547443529794747,3.8000,0.0000,0.0000,3.8000,0.0000,0.0000,98.0000,69.5000,0.0000,115.8000,84.5000,0.0000,115.9000,87.5000,0.0000,303.7383,300.8128,290.3238,316.9767
20120206,0.0000,0.0000,0.0000,4.3000,316.9767,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,-0.0001249147125873338374083604,0.0062876968952948941272606232,0.0062275962988419051723809539,4.3000,24.5000,0.0000,4.3000,24.5000,0.0000,98.5000,94.0000,0.0000,116.3000,94.0000,0.0000,116.3000,112.0000,0.0000,303.7383,300.8128,290.3238,316.2412
20120207,0.0000,0.0000,42.5000,4.3000,317.2093,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,0.0007338078792542164771101472,0.0028627540990655186564309376,0.0066474685104343676162063678,4.3000,24.5000,0.0000,4.3000,24.5000,0.0000,98.5000,94.0000,0.0000,98.5000,94.0000,0.0000,116.3000,112.0000,0.0000,303.7383,300.8128,290.3238,309.7447
20120208,2.7000,0.0000,0.0000,4.3000,316.9767,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,-0.0007332698000972859244669056,-0.0002861641524626254583278447,0.0058032632034301183023095693,0.5000,67.0000,0.0000,0.5000,67.0000,0.0000,98.5000,136.5000,0.0000,98.5000,136.5000,0.0000,116.3000,154.5000,0.0000,303.7383,300.8128,290.3238,316.7053
20120209,0.0000,0.0000,0.0000,4.3100,316.2412,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,-0.0023203598245549278543186297,-0.0025643352078461445134465428,0.0034694377200866332700931676,3.2000,67.0000,0.0000,3.2000,67.0000,0.0000,101.2000,136.5000,0.0000,101.2000,136.5000,0.0000,119.0000,154.5000,0.0000,303.7383,300.8128,290.3238,317.7494
20120210,0.0000,0.0000,0.0000,4.3100,309.7447,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,-0.0205428641176418505874629871,-0.0222984990328559620347565811,-0.0199690181514832677497235797,3.2000,67.0000,0.0000,3.2000,67.0000,0.0000,93.7000,83.5000,0.0000,101.2000,136.5000,0.0000,119.0000,151.5000,0.0000,303.7383,300.8128,290.3238,317.2853
20120213,0.0000,27.0000,0.0000,4.3100,316.7053,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,0.0224720552119213016397052153,0.0075859848524215064309019255,0.0035552303527893221591055439,2.7000,42.5000,0.0000,2.7000,42.5000,0.0000,39.4000,83.5000,0.0000,101.2000,136.5000,0.0000,119.0000,151.5000,0.0000,303.7383,300.8128,290.3238,313.2250
20120214,0.0000,0.0000,0.0000,4.3100,317.7494,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,0.0032967556905425959085623133,0.0111987891687118751082008615,0.0060499254999230619689930237,2.7000,42.5000,0.0000,2.7000,42.5000,0.0000,39.4000,83.5000,0.0000,101.2000,136.5000,0.0000,119.0000,151.5000,0.0000,303.7383,300.8128,290.3238,315.5452
20120215,0.0000,4.5000,0.0000,4.3100,317.2853,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,-0.0014605849767143541419747763,0.0081089863009868466343020341,0.004247506774836156194919767,2.7000,0.0000,0.0000,2.7000,0.0000,0.0000,39.4000,83.5000,0.0000,101.2000,136.5000,0.0000,119.0000,151.5000,0.0000,303.7383,300.8128,290.3238,315.5452
20120216,0.0000,7.5000,0.0000,4.3100,313.2250,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,-0.0127970000501126273420167906,-0.0126767814739319562065269927,-0.0087421655446584468395870559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.4000,83.5000,0.0000,101.2000,136.5000,0.0000,119.0000,151.5000,0.0000,303.7383,300.8128,290.3238,315.5452
20120217,0.0000,0.0000,0.0000,4.3100,315.5452,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,0.0074074547050842046452230824,-0.0017127164636438730866660262,0.0004025494314215737871114977,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.4000,83.5000,0.0000,101.2000,136.5000,0.0000,119.0000,151.5000,0.0000,303.7383,300.8128,290.3238,314.8148
20120222,0.0000,0.0000,0.0000,4.3100,315.5452,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,0,0.0006131775567078252808635434,0.0010515767510307405483290906,19.0000,27.5000,0.0000,19.0000,27.5000,0.0000,57.0000,108.5000,0.0000,120.2000,164.0000,0.0000,120.2000,164.0000,0.0000,0.0000,300.8128,290.3238,319.4444
20120223,0.0000,0.0000,0.0000,4.3100,315.5452,3107.8000,7517.8070,5014.2500,3007.8000,7513.7750,4857.8500,6378.1300,17847.6680,7080.1590,1412.9770,1179.6130,41.4140,134,9,11,0,0.0024570180683275947845391487,0.0013674403224480767772202023,19.0000,27.5000,0.0000,19.0000,27.5000,0.0000,57.0000,94.5000,0.0000,120.2000,164.0000,0.0000,120.2000,164.0000,0.0000,0.0000,300.8128,290.3238,319.9074
